0	1	1	-0.6321205588285577
1	0.3678794411714423	0.6321205588285577	0.3243211863839041
2	0.6922006275553464	0.3243211863839041	-0.1917271269917096
3	0.5004735005636368	0.1917271269917096	0.1057700345219605
4	0.6062435350855974	0.1057700345219605	-0.06084774911057034
5	0.545395785975027	0.06084774911057034	0.03421654952835185
6	0.5796123355033789	0.03421654952835185	-0.01949687414228973
7	0.5601154613610891	0.01949687414228973	0.01102765371908787
8	0.571143115080177	0.01102765371908787	-0.006263767689127508
9	0.5648793473910495	0.006263767689127508	0.00354937763801122
10	0.5684287250290607	0.00354937763801122	-0.002013991882177435
11	0.5664147331468833	0.002013991882177435	0.001141904181400144
12	0.5675566373282834	0.001141904181400144	-0.0006477254067881466
13	0.5669089119214953	0.0006477254067881466	0.0003673202540742659
14	0.5672762321755696	0.0003673202540742659	-0.000208333784781134
15	0.5670678983907884	0.000208333784781134	0.000118151708568548
16	0.567186050099357	0.000118151708568548	-6.701004214204609e-05
17	0.5671190400572149	6.701004214204609e-05	3.800394408259855e-05
18	0.5671570440012975	3.800394408259855e-05	-2.155379501911359e-05
19	0.5671354902062784	2.155379501911359e-05	1.222405384082581e-05
20	0.5671477142601192	1.222405384082581e-05	-6.932801821180057e-06
21	0.567140781458298	6.932801821180057e-06	3.931888271968553e-06
22	0.56714471334657	3.931888271968553e-06	-2.229945262888222e-06
23	0.5671424834013071	2.229945262888222e-06	1.264698104352924e-06
24	0.5671437480994115	1.264698104352924e-06	-7.172651695919185e-07
25	0.5671430308342419	7.172651695919185e-07	4.067920881256626e-07
26	0.56714343762633	4.067920881256626e-07	-2.307094163489509e-07
27	0.5671432069169137	2.307094163489509e-07	1.308452932669013e-07
28	0.5671433377622069	1.308452932669013e-07	-7.420803149749133e-08
29	0.5671432635541754	7.420803149749133e-08	4.208658677118393e-08
30	0.5671433056407622	4.208658677118393e-08	-2.386912545393471e-08
31	0.5671432817716368	2.386912545393471e-08	1.353721434949051e-08
32	0.5671432953088511	1.353721434949051e-08	-7.67754038122348e-09
33	0.5671432876313107	7.67754038122348e-09	4.354265503714316e-09
34	0.5671432919855762	4.354265503714316e-09	-2.469492388357253e-09
35	0.5671432895160838	2.469492388357253e-09	1.400556004504949e-09
36	0.5671432909166398	1.400556004504949e-09	-7.943159463508209e-10
37	0.5671432901223239	7.943159463508209e-10	4.504909778546562e-10
